,MinTemp,MaxTemp,Precipitation,ReferenceET,Date
504,25.74,42.95,0.0,7.4,1982-05-22
505,25.4,42.25,0.0,7.2,1982-05-23
506,25.3,39.73,0.0,6.4,1982-05-24
507,24.81,41.51,0.0,7.1,1982-05-25
508,25.19,41.4,0.0,7.0,1982-05-26
509,25.92,40.95,0.0,6.7,1982-05-27
510,28.46,40.46,0.0,6.0,1982-05-28
511,28.07,39.83,0.0,5.9,1982-05-29
512,27.66,37.91,0.0,5.3,1982-05-30
513,26.21,36.31,9.17,5.1,1982-05-31
514,24.14,37.44,0.0,5.9,1982-06-01
515,25.08,33.76,0.0,4.5,1982-06-02
516,23.41,40.55,0.0,7.0,1982-06-03
517,26.37,39.83,0.0,6.2,1982-06-04
518,27.25,36.98,0.0,5.1,1982-06-05
519,24.83,38.22,0.0,6.0,1982-06-06
520,25.53,37.23,11.86,5.5,1982-06-07
521,25.78,38.43,0.0,5.9,1982-06-08
522,25.18,35.87,5.93,5.2,1982-06-09
523,25.4,37.07,11.86,5.5,1982-06-10
524,24.2,39.37,0.0,6.5,1982-06-11
525,24.08,38.17,0.0,6.1,1982-06-12
526,25.63,35.78,27.26,5.0,1982-06-13
527,25.9,32.04,0.0,3.7,1982-06-14
528,24.45,36.81,40.88,5.6,1982-06-15
529,23.74,37.35,0.0,5.9,1982-06-16
530,22.79,36.61,0.0,5.8,1982-06-17
531,23.87,32.85,0.0,4.4,1982-06-18
532,23.43,35.37,7.08,5.3,1982-06-19
533,23.73,37.63,0.0,6.0,1982-06-20
534,23.58,35.59,8.64,5.4,1982-06-21
535,24.55,35.37,0.0,5.1,1982-06-22
536,24.03,31.47,4.32,3.9,1982-06-23
537,24.15,33.17,0.0,4.5,1982-06-24
538,23.78,34.85,4.32,5.1,1982-06-25
539,23.5,37.06,0.0,5.9,1982-06-26
540,24.42,37.33,8.76,5.8,1982-06-27
541,23.57,35.93,0.0,5.5,1982-06-28
542,23.43,34.55,0.0,5.1,1982-06-29
543,23.54,34.16,0.0,4.9,1982-06-30
544,23.98,35.51,5.39,5.3,1982-07-01
545,23.81,37.19,0.0,5.8,1982-07-02
546,24.09,36.04,5.39,5.4,1982-07-03
547,24.02,35.43,0.0,5.2,1982-07-04
548,23.2,34.94,0.0,5.2,1982-07-05
549,23.2,32.84,6.51,4.6,1982-07-06
550,23.68,34.19,3.25,4.9,1982-07-07
551,24.32,34.54,0.0,4.9,1982-07-08
552,23.63,32.1,0.0,4.3,1982-07-09
